review_id,rating,title,content,review_date,is_deleted,deleted_date,ticket_id
11219,4,Disappointing,A nice attraction for families and children.,2024-12-10,true,2025-03-23,10130
11220,2,Fun day,The place was clean and the staff were helpful.,2024-03-27,false,,13763
11221,2,Amazing,"Some parts were good, but there is room for improvement.",2024-04-05,true,2025-03-20,17284
11222,1,Could be better,I expected more from the experience.,2024-03-05,true,2025-03-02,9928
11223,2,Great for families,The visit was fun and memorable.,2024-06-05,true,2025-03-05,3199
11224,3,Very good,A nice attraction for families and children.,2025-02-22,false,,15395
11225,4,Fun day,The place was clean and the staff were helpful.,2024-01-27,false,,17953
11226,1,Disappointing,The attraction was interesting and worth the price.,2024-05-07,true,2025-03-21,5553
11227,1,Could be better,Everything was well organized and enjoyable.,2024-07-14,true,2025-03-17,15082
11228,4,Disappointing,I expected more from the experience.,2025-02-12,false,,15466
11229,5,Not bad,The visit was fun and memorable.,2024-03-31,true,2025-03-19,5708
11230,5,Very good,Everything was well organized and enjoyable.,2024-06-11,true,2025-03-28,1283
11231,5,Could be better,I expected more from the experience.,2024-08-26,false,,19511
11232,1,Not bad,I had a good experience overall.,2024-06-06,true,2025-03-25,12877
11233,2,Amazing,A nice attraction for families and children.,2024-09-24,false,,937
11234,5,Worth it,I had a good experience overall.,2024-04-04,false,,14190
11235,3,Great for families,Everything was well organized and enjoyable.,2024-08-05,true,2025-03-16,8013
11236,5,Disappointing,I expected more from the experience.,2024-12-19,true,2025-03-19,6767
11237,3,Fun day,"Some parts were good, but there is room for improvement.",2024-04-11,true,2025-03-22,1646
11238,4,Not bad,I had a good experience overall.,2024-06-09,false,,6673
11239,4,Great for families,I expected more from the experience.,2024-08-15,false,,3669
11240,1,Very good,I would recommend this place to others.,2025-01-12,false,,2742
11241,3,Amazing,I would recommend this place to others.,2024-05-08,false,,7771
11242,4,Could be better,Everything was well organized and enjoyable.,2024-01-22,true,2025-03-17,8261
11243,4,Great for families,I would recommend this place to others.,2024-08-08,true,2025-03-21,11424
11244,2,Could be better,The attraction was interesting and worth the price.,2024-02-08,true,2025-03-24,19358
11245,4,Highly recommended,I would recommend this place to others.,2024-12-30,false,,13540
11246,2,Worth it,Everything was well organized and enjoyable.,2024-05-31,true,2025-03-27,8402
11247,3,Fun day,I would recommend this place to others.,2024-02-15,true,2025-03-26,10027
11248,5,Could be better,The visit was fun and memorable.,2024-11-01,false,,1620
11249,4,Could be better,A nice attraction for families and children.,2024-08-01,false,,16746
11250,3,Amazing,A nice attraction for families and children.,2024-03-01,false,,10292
11251,2,Not bad,I expected more from the experience.,2024-02-18,true,2025-03-24,19515
11252,1,Could be better,I expected more from the experience.,2024-11-12,false,,8838
11253,5,Very good,"Some parts were good, but there is room for improvement.",2024-08-12,false,,14128
11254,3,Amazing,It was too crowded and not as expected.,2024-01-10,false,,10726
11255,3,Could be better,It was too crowded and not as expected.,2024-04-19,true,2025-03-25,1216
11256,3,Very good,A nice attraction for families and children.,2024-08-01,true,2025-03-30,5086
11257,5,Nice place,"Some parts were good, but there is room for improvement.",2024-06-17,true,2025-03-12,6665
11258,4,Very good,It was too crowded and not as expected.,2024-01-10,false,,15094
11259,4,Amazing,It was too crowded and not as expected.,2024-03-24,true,2025-03-27,3259
11260,4,Nice place,The place was clean and the staff were helpful.,2024-02-03,false,,6113
11261,5,Amazing,"Some parts were good, but there is room for improvement.",2025-02-04,true,2025-03-05,7677
11262,5,Disappointing,"Some parts were good, but there is room for improvement.",2024-11-07,false,,2475
11263,2,Very good,The visit was fun and memorable.,2025-02-19,false,,1853
11264,3,Nice place,The place was clean and the staff were helpful.,2024-03-01,true,2025-03-19,3649
11265,4,Could be better,I would recommend this place to others.,2025-02-28,false,,18366
11266,3,Nice place,A nice attraction for families and children.,2024-08-25,true,2025-03-06,7460
11267,2,Great for families,Everything was well organized and enjoyable.,2024-08-16,false,,6845
11268,2,Highly recommended,It was too crowded and not as expected.,2024-09-21,true,2025-04-01,16502
11269,2,Worth it,The visit was fun and memorable.,2024-01-28,true,2025-03-06,17298
11270,4,Amazing,I had a good experience overall.,2025-01-19,true,2025-03-29,6532
11271,5,Could be better,It was too crowded and not as expected.,2025-01-24,true,2025-03-12,1625
11272,5,Disappointing,I expected more from the experience.,2024-11-12,true,2025-03-10,7170
11273,5,Very good,I had a good experience overall.,2024-09-06,false,,5630
11274,3,Nice place,I would recommend this place to others.,2024-06-28,true,2025-03-19,6361
11275,3,Disappointing,The attraction was interesting and worth the price.,2025-01-29,true,2025-03-06,1136
11276,1,Great for families,The attraction was interesting and worth the price.,2024-03-21,false,,321
11277,3,Could be better,Everything was well organized and enjoyable.,2024-11-02,false,,8616
11278,5,Could be better,A nice attraction for families and children.,2024-01-12,true,2025-03-23,4487
11279,2,Nice place,It was too crowded and not as expected.,2024-08-01,false,,13291
11280,3,Worth it,The place was clean and the staff were helpful.,2024-11-06,false,,15444
11281,1,Disappointing,Everything was well organized and enjoyable.,2024-03-07,true,2025-03-08,8991
11282,5,Disappointing,I expected more from the experience.,2024-12-18,true,2025-03-14,11346
11283,2,Disappointing,Everything was well organized and enjoyable.,2024-01-23,true,2025-04-01,13037
11284,4,Not bad,"Some parts were good, but there is room for improvement.",2024-04-08,false,,3483
11285,4,Fun day,A nice attraction for families and children.,2024-10-27,false,,16389
11286,2,Nice place,I expected more from the experience.,2024-11-04,false,,13281
11287,5,Amazing,The visit was fun and memorable.,2024-09-05,false,,14023
11288,2,Disappointing,The attraction was interesting and worth the price.,2024-11-02,true,2025-03-02,19098
11289,2,Disappointing,"Some parts were good, but there is room for improvement.",2024-06-04,false,,5968
11290,2,Could be better,The place was clean and the staff were helpful.,2024-07-29,false,,9439
11291,3,Disappointing,A nice attraction for families and children.,2024-05-01,false,,15290
11292,3,Amazing,The place was clean and the staff were helpful.,2024-05-28,true,2025-03-17,16008
11293,4,Could be better,A nice attraction for families and children.,2024-03-15,true,2025-03-20,4498
11294,5,Fun day,Everything was well organized and enjoyable.,2024-01-18,false,,10750
11295,2,Very good,The place was clean and the staff were helpful.,2024-03-23,true,2025-03-07,6190
11296,5,Worth it,The visit was fun and memorable.,2025-01-24,true,2025-03-07,19251
11297,3,Not bad,I had a good experience overall.,2024-05-27,true,2025-03-14,584
11298,5,Worth it,I would recommend this place to others.,2024-04-16,true,2025-03-05,12486
11299,4,Nice place,I had a good experience overall.,2024-08-01,false,,19123
11300,4,Great for families,I expected more from the experience.,2024-05-29,true,2025-03-27,7309
11301,3,Great for families,The place was clean and the staff were helpful.,2024-12-06,true,2025-04-01,1632
11302,1,Very good,It was too crowded and not as expected.,2024-03-15,false,,19272
11303,3,Could be better,I would recommend this place to others.,2024-02-23,false,,14714
11304,5,Great for families,I would recommend this place to others.,2024-12-24,true,2025-03-27,17793
11305,1,Very good,I would recommend this place to others.,2024-01-10,false,,18790
11306,2,Disappointing,"Some parts were good, but there is room for improvement.",2024-12-16,true,2025-03-07,12574
11307,4,Very good,The place was clean and the staff were helpful.,2024-02-19,false,,18798
11308,4,Highly recommended,"Some parts were good, but there is room for improvement.",2024-06-08,true,2025-03-07,18506
11309,5,Amazing,It was too crowded and not as expected.,2024-09-24,true,2025-03-19,5421
11310,1,Highly recommended,The attraction was interesting and worth the price.,2024-12-29,false,,16251
11311,4,Fun day,I expected more from the experience.,2024-01-29,true,2025-03-12,1951
11312,3,Amazing,It was too crowded and not as expected.,2024-01-30,true,2025-04-01,5440
11313,2,Could be better,The visit was fun and memorable.,2024-11-11,false,,12993
11314,2,Worth it,Everything was well organized and enjoyable.,2024-06-09,true,2025-03-03,18271
11315,1,Disappointing,The attraction was interesting and worth the price.,2024-02-21,false,,6534
11316,2,Very good,It was too crowded and not as expected.,2025-02-08,true,2025-03-31,4308
11317,3,Not bad,"Some parts were good, but there is room for improvement.",2024-10-24,false,,6700
11318,3,Nice place,A nice attraction for families and children.,2024-10-26,false,,3649
11319,3,Not bad,I expected more from the experience.,2024-10-10,true,2025-03-05,8241
11320,1,Great for families,"Some parts were good, but there is room for improvement.",2024-05-20,false,,1476
11321,4,Disappointing,It was too crowded and not as expected.,2024-10-20,true,2025-03-25,4010
11322,4,Could be better,"Some parts were good, but there is room for improvement.",2024-07-21,true,2025-03-11,5787
11323,5,Worth it,I had a good experience overall.,2025-01-17,true,2025-03-26,18324
11324,5,Great for families,A nice attraction for families and children.,2024-02-23,false,,816
11325,1,Highly recommended,"Some parts were good, but there is room for improvement.",2024-01-30,true,2025-03-14,3584
11326,2,Highly recommended,I expected more from the experience.,2024-05-20,true,2025-03-08,17724
11327,2,Nice place,The visit was fun and memorable.,2024-04-15,true,2025-03-06,810
11328,2,Nice place,Everything was well organized and enjoyable.,2024-06-23,false,,2263
11329,1,Very good,The place was clean and the staff were helpful.,2024-12-10,true,2025-03-18,11873
11330,4,Disappointing,I expected more from the experience.,2024-09-09,false,,7359
11331,5,Nice place,The visit was fun and memorable.,2024-10-26,true,2025-03-27,16135
11332,4,Nice place,"Some parts were good, but there is room for improvement.",2024-03-18,false,,6077
11333,2,Very good,I would recommend this place to others.,2024-12-12,true,2025-03-25,10744
11334,5,Amazing,I expected more from the experience.,2025-01-25,true,2025-03-30,19799
11335,2,Not bad,I expected more from the experience.,2024-01-03,true,2025-03-10,4379
11336,4,Great for families,I expected more from the experience.,2024-09-12,false,,19608
11337,1,Not bad,I would recommend this place to others.,2024-06-04,false,,13267
11338,5,Fun day,The attraction was interesting and worth the price.,2024-04-26,false,,3269
11339,1,Not bad,The place was clean and the staff were helpful.,2024-01-16,false,,2779
11340,3,Very good,The visit was fun and memorable.,2024-01-06,false,,1798
11341,5,Very good,I had a good experience overall.,2024-12-24,true,2025-03-26,10306
11342,3,Amazing,A nice attraction for families and children.,2024-02-14,true,2025-03-14,16385
11343,5,Great for families,It was too crowded and not as expected.,2024-03-03,false,,9127
11344,3,Not bad,The visit was fun and memorable.,2024-10-10,true,2025-03-11,4575
11345,1,Highly recommended,The attraction was interesting and worth the price.,2024-07-12,true,2025-03-25,8180
11346,1,Worth it,The place was clean and the staff were helpful.,2024-02-24,false,,18556
11347,4,Disappointing,It was too crowded and not as expected.,2024-01-09,true,2025-03-11,11861
11348,4,Very good,I expected more from the experience.,2024-03-27,false,,14850
11349,3,Nice place,A nice attraction for families and children.,2025-02-09,false,,12525
11350,4,Fun day,A nice attraction for families and children.,2024-05-21,false,,1141
11351,4,Highly recommended,I expected more from the experience.,2024-11-15,false,,12438
11352,3,Worth it,Everything was well organized and enjoyable.,2024-08-29,false,,1335
11353,3,Great for families,"Some parts were good, but there is room for improvement.",2024-07-14,true,2025-03-31,17475
11354,1,Very good,Everything was well organized and enjoyable.,2024-10-27,false,,1563
11355,5,Nice place,It was too crowded and not as expected.,2024-07-05,false,,17273
